instance_type,region,cpu_usage,memory_usage,network_in,network_out,storage_usage,uptime_hours,cost,is_idle
m5.large,ap-south-1,38.04700470452776,46.186763371121415,307.9727675870466,223.87311571796397,1073.5052907983568,224.22156988500163,246.48762907124853,0
t2.micro,us-west-2,57.193414948370645,39.19388211311632,907.6471457173434,384.95515476910356,1175.6600211749637,566.6588362522773,210.8240472896664,0
t2.small,ap-south-1,41.379523607978584,35.10498099864311,330.57236299541944,657.6104111474103,1854.268898651608,642.1553430173317,289.3537846181449,0
t2.medium,us-east-1,44.99799376189833,38.265292429066385,298.58595365957365,548.0927864074788,1819.837178038409,425.7169625443098,305.85370826578344,0
c5.xlarge,eu-central-1,82.33269555949987,72.2263783142975,224.31276382622252,409.17005146234817,1006.6895720642036,682.8314790220634,546.3114256575038,0
t2.medium,eu-central-1,37.86043736186403,80.3998234860705,873.2005818822248,436.19968144603354,693.9427369442271,506.9555173129118,275.42310430607614,0
c5.xlarge,eu-central-1,51.119159132784866,46.33167514429182,550.0524332719781,549.6887060985837,907.7067822156755,527.6037104321921,460.98052143280074,0
t2.medium,ap-south-1,72.69224101929144,78.89721513861231,707.4038827487393,104.69178230972904,897.9757913535495,639.6179848844004,316.56805961420923,0
t2.medium,us-west-2,41.72342258570161,40.89722058111233,315.1597456675267,162.80789476288788,716.3603749690291,354.3361066269562,193.7627723651418,0
t2.small,ap-south-1,59.76693601822988,50.968404112346455,782.2363789100948,805.0064542104093,683.4432877993398,384.21817509036543,221.33274935748193,0
t2.micro,us-west-2,78.98909669973962,34.691884858039984,784.0049904658887,162.3031912730326,1749.913285663495,671.0949979812151,250.3941177087396,0
t2.medium,eu-central-1,85.96164989261138,61.630942741429855,381.3382224174701,665.4428769684041,325.75145723239103,668.5010179401572,293.7634005728605,0
m5.large,us-east-1,21.765878474323035,83.63377248636257,469.61436970925456,836.0305312872421,1419.7001277792695,707.7710436244529,436.94102149372833,0
m5.large,ap-south-1,84.12701001291956,59.22705124281961,288.7212496871808,316.5468834413849,511.0760926216141,668.9559245496689,355.17499987208,0
m5.large,us-east-1,49.369303446363055,43.25791546738068,978.9049209906138,396.3931496476114,820.1106081093138,266.23345873734763,292.00788542972657,0
t2.micro,eu-central-1,30.659551063916666,62.10813398938434,681.0423193525704,555.1371246757731,310.77746144270634,628.3366287912334,164.3249916816385,0
t2.medium,us-west-2,46.7308604990609,27.989844100250192,941.0894926439639,805.3671757108677,685.9525463398318,413.1160086169889,263.3752141465883,0
c5.xlarge,us-east-1,88.40260602283817,77.76284021725091,373.04698926621984,853.5244698083361,1583.157928011036,715.2167050918877,688.369892999874,0
c5.xlarge,ap-south-1,49.40944751942957,52.700456800689366,803.7018216972008,691.6505984890144,1793.0275841850655,445.58610145097657,577.9447924500573,0
t2.small,us-east-1,36.300128823000655,49.207733232576736,789.2727794962678,169.29580868375524,598.7488734242606,487.99476290115473,191.71688793229686,0
t2.micro,us-east-1,60.67206834533806,58.08121124947875,722.4900866798874,635.3233244278806,1034.3861106660593,475.48295593353527,202.77585459525332,0
t2.medium,ap-south-1,29.211649502255447,60.61095108131116,969.0750777401204,428.2429774981297,1046.5832862869715,367.30325552630444,261.6028491560534,0
m5.large,us-west-2,16.06906624869311,24.665427404723346,454.19980249568397,476.56079959284926,1772.4355503675215,239.01148622431745,298.9139334014217,0
t2.micro,ap-south-1,20.310377752851938,64.37011937952116,217.64559123078158,139.31871227614164,1573.0382951764498,665.7386398089976,197.44073487994385,0
t2.micro,eu-central-1,20.243667116621793,35.725559220509425,704.5379733196547,252.84971147708654,1123.5389930624897,617.3914225136691,183.20045543239047,0
t2.medium,us-west-2,22.15221548098355,66.40692111292833,756.3788204294856,732.4108860269182,1407.3449608491921,272.55392589102803,270.22956345461944,0
t2.small,us-east-1,21.10617381195281,73.46476163497279,617.5545161129332,463.1670664382878,1725.2390970368604,603.9195011020379,278.4959042835663,0
t2.small,ap-south-1,61.26997958425717,72.25730299091381,286.13610382005663,341.3297933049191,217.1701172459809,525.4402663463172,188.1548575570249,0
t2.small,eu-central-1,24.550406751931586,55.91256288151279,554.0103475024198,407.2152591719665,925.2020558900875,412.7547697171636,192.5270983867032,0
m5.large,ap-south-1,37.65338266590906,53.81104300019883,380.97076291221646,783.5196106605441,1833.0377010987415,332.09099752969263,380.0213074502413,0
m5.large,us-west-2,81.74307279248094,29.286937487061763,484.7198753500202,699.1992139239655,1532.5634555191125,647.0589674211609,456.0786071496429,0
t2.medium,eu-central-1,47.916931221029785,70.39749977620382,680.6967182601975,317.85231774486624,1177.1144738013345,564.0978948329075,306.39645606790685,0
t2.small,us-east-1,63.40461908168217,37.64160972903643,770.6932684217511,194.00147216989865,1153.3601486632401,484.82475292395117,240.05728340740288,0
t2.medium,us-west-2,23.785589696130387,52.28520248316652,309.0022218112088,301.59857731525733,825.986175687988,516.9756376272013,227.29783577163698,0
t2.small,eu-central-1,25.383121504693662,38.47781604028859,464.792824582258,836.605160843787,1136.9369605547263,247.3544146827341,189.32575825904817,0
t2.micro,us-west-2,13.269489301318309,28.698843594980055,342.2454138924663,565.2710702798042,1379.6897590342157,446.4382756738198,165.31119974318702,1
c5.xlarge,us-east-1,23.514805045773166,60.92125029796288,278.76845247568224,526.7841669958264,953.0534691718275,300.724152248565,349.4020178832317,0
c5.xlarge,eu-central-1,32.287227122556686,23.531582263488747,805.0484979962546,577.1148797539693,1485.4756635059132,308.3595130845892,445.9666455047293,0
t2.small,ap-south-1,24.160838742139745,68.661940218203,918.3274249932932,392.8226125972122,1750.2180090686945,543.8780603891707,281.20165877789105,0
t2.medium,ap-south-1,17.096202700564447,40.64314169197259,433.208967116119,745.6856162556102,478.4327267327501,673.8531989538299,246.44505138958942,0
m5.large,us-east-1,19.650869688048065,20.008755045291547,776.1510319363902,518.6289994401998,1012.7846410713639,409.9534374487402,294.07723009887303,1
t2.small,eu-central-1,46.86230144261806,53.223394050419934,907.29576042797,193.39832221503644,934.4361643131459,308.029621966339,203.8953138442398,0
t2.small,us-east-1,26.5066974724634,23.045374054294204,861.5117894772084,203.25209986325035,1437.4366472895106,537.3484073630602,234.58018872800406,0
m5.large,us-east-1,39.14158888384604,37.951021258358466,264.5320496853033,529.4873172020947,649.7614374642728,653.0172641021652,320.90149756443805,0
t2.small,us-west-2,50.27338166838855,65.95347168462155,960.6626933620252,849.2561744566714,1352.4516469140972,589.1257765836953,304.62050277275154,0
t2.micro,ap-south-1,65.23158629034923,24.07482540542128,439.0087963865162,346.681697340959,1779.4806351166785,651.7537598790253,235.7422219819042,0
m5.large,us-east-1,13.144971187287915,74.55700200314016,405.3165950564527,795.6329350873747,952.6368796285209,479.00842892561565,325.4655061408748,0
t2.micro,us-west-2,73.95283191272341,20.2482949728079,156.1881945500023,711.2764692631034,1839.8282599625961,590.9756470719792,233.46543331774268,0
c5.xlarge,us-east-1,60.23203115927262,36.04355149812365,537.5562886943947,298.2499543255255,1987.6947300802613,272.83357086664694,501.38438314243314,0
m5.large,us-east-1,16.540722555909753,68.15876364988463,198.11225407683582,129.07259865299397,390.96568990631374,381.1027999888596,197.83067101730495,0
m5.large,us-east-1,79.88628992854218,40.55755973240494,323.6858388346834,181.4778121139062,619.4957383727456,402.56556553039167,284.7246110056749,0
t2.medium,ap-south-1,83.66979204254505,26.62300522429088,385.24835959055326,682.7951470779522,1910.6835526677678,465.873788047938,353.992226143262,0
t2.medium,eu-central-1,14.8862367883891,43.41520472202781,827.9436911425156,259.7357904325173,1924.9898356664962,683.1197073335484,346.09512128074175,0
m5.large,ap-south-1,32.1502118517763,37.57556361499416,887.9397853563069,397.01673640431505,375.8730956961653,654.6342113155306,315.8671928851066,0
c5.xlarge,us-west-2,74.4961023834449,74.77627364043607,372.2196857153227,501.35933280513984,226.99730067884602,269.95325599037596,342.88447136965647,0
t2.small,eu-central-1,69.86077523069267,40.3676146430343,872.8283091201165,680.3745347601302,489.98004186156004,289.85061897888085,201.590442983325,0
t2.medium,us-west-2,24.761681548510186,71.28061066544046,871.507843632812,190.5849786073003,1992.8230100880469,385.9730857862339,316.8566552518199,0
c5.xlarge,us-east-1,26.747945866936824,77.97168941269776,788.1858553463861,425.09312422196916,523.9993098992363,351.18681026315045,362.31709304204765,0
c5.xlarge,eu-central-1,39.63776822331056,48.198132272474425,232.02560261366338,488.0583273141563,1104.5856920996416,519.6808956412564,441.76522103742747,0
t2.medium,us-west-2,48.761838815281706,79.14630435053547,721.290562210656,532.6616511772318,1727.15190757492,669.4435448375634,385.5361616563998,0
t2.small,us-east-1,59.460381722423676,44.525673507607536,950.5216581225119,754.6885131161733,236.72289923877142,700.3916016697451,247.22036383101263,0
t2.medium,us-west-2,39.51309116558179,82.66509707185703,714.2864308904414,237.34255603457353,1288.080168065227,539.8735353183177,309.0962814771009,0
c5.xlarge,us-west-2,47.002777290651835,25.80381909416224,398.4551641970506,746.2651614612978,698.6458079653238,635.842784728565,453.9124591270149,0
t2.micro,ap-south-1,69.79767505070052,64.65625232271077,550.5213856877481,654.3027421573217,1752.202849591517,473.1051441200145,239.48171107637876,0
t2.medium,us-east-1,12.934656231247832,52.09791262970036,681.1525390159483,544.6966513591674,710.2300686753425,308.33001236722066,202.1538384773879,0
c5.xlarge,ap-south-1,30.19495554752166,45.19717235461706,559.5133678556532,659.6222963220575,1436.160296507436,472.8379742886082,491.37439073228774,0
t2.medium,eu-central-1,67.0679668707642,61.12627211865906,207.95764755787283,429.6141911613251,1413.5953384053144,488.6429527475786,305.87547516213937,0
c5.xlarge,us-east-1,81.61654701497595,65.75071095623153,380.85764018681857,210.71806877449967,598.688387947352,586.0779333910494,461.3373855387484,0
t2.small,ap-south-1,50.93419536925329,20.28361252727009,822.1564274982693,632.6121922122938,262.63855976303023,314.33915464782154,165.4403928944022,0
c5.xlarge,ap-south-1,52.569078821225254,30.851950768567917,875.2762414859657,519.7378453484978,936.6492328137151,391.5213986851005,443.1306465006395,0
m5.large,eu-central-1,18.573760907182084,66.34799329123072,223.5700294440132,611.4998404342205,720.5476735385655,389.2942839915745,260.5844161731717,0
t2.micro,us-west-2,45.79298934587637,63.31505188258342,957.1480771588522,370.399024822792,1656.1599493046756,698.9085897854058,251.10499600227246,0
c5.xlarge,us-west-2,52.60938131640185,82.79308783336401,395.9403560637484,825.4932618718688,1640.6555392196215,430.85137936989383,561.1017560022491,0
t2.medium,us-west-2,29.397640290778373,69.4674563663009,696.0823648576479,569.8958948604616,1022.6431139467259,592.6488629950361,299.7646580052027,0
t2.medium,eu-central-1,31.539458475950475,81.80022600253697,776.6426313610131,168.32198743269907,1291.722005581794,590.4219183147084,309.6005843140348,0
c5.xlarge,ap-south-1,40.18273304836981,65.66513259976244,830.751611174095,459.8431925635429,1287.6671287764652,338.0829760976855,465.8799664118433,0
m5.large,us-east-1,11.60569582221811,39.3733935615638,951.1747320033371,705.0848437949074,1688.884667169722,497.3722384733007,398.9985792720793,0
c5.xlarge,eu-central-1,35.76633324665426,26.84871994630567,381.62759322594036,735.3076493858179,965.0043454217555,665.0375045256969,478.4603820671963,0
t2.small,us-west-2,26.91584055972357,70.81855111742081,872.655809096399,495.677642211007,695.8040236229164,447.1028141176137,210.18747145419167,0
m5.large,us-west-2,36.19978817423317,61.86969939593453,218.51821309258634,815.7980566650408,677.0628526529854,691.461103818124,353.3142074528962,0
c5.xlarge,us-east-1,19.580970545540097,23.132090805564253,734.5368157182335,314.13474975543807,1165.1461027079674,311.518279248564,365.26933313798094,0
t2.micro,eu-central-1,81.2421824591916,43.40328028356359,767.7799565625872,428.47895779061326,1008.4667649179826,238.56273500249597,174.69137773670963,0
m5.large,us-west-2,57.48739628432389,82.1919880064786,709.9509170811884,818.877528455176,992.2173877728851,663.5560140352696,438.19487323699735,0
c5.xlarge,eu-central-1,64.32818553155917,52.52607447116308,327.0832625216377,817.0053731772631,364.047210361473,640.7942229403527,460.5648410865518,0
t2.micro,ap-south-1,73.13369908858706,48.127393841280806,885.738832313683,648.5702150597447,1493.486733242352,716.1467354855993,264.76538843075787,0
c5.xlarge,eu-central-1,49.87537591432458,49.75047433535411,251.9726170333555,787.1844376977762,584.7260383674393,553.2846138184616,428.61041610081287,0
t2.small,ap-south-1,16.953623046993897,33.57737706033564,148.27131236874777,171.01861356498614,554.5165343756985,687.0777218669177,174.59847386653198,0
t2.medium,us-east-1,52.968523345483824,43.96596610621169,745.718491550721,791.995980966221,942.9649764993082,630.0134930437376,318.7366433275489,0
c5.xlarge,ap-south-1,56.94728944167033,44.03786163916648,527.9281437094603,356.4959252401814,610.0010149120426,639.1016932224452,449.33516881156623,0
m5.large,ap-south-1,69.6351579347464,23.403076312185707,864.1882179628085,242.66520994257306,1250.9448811544278,495.9536166362195,377.2450109307952,0
c5.xlarge,us-east-1,44.53276369837435,69.89189585366469,445.05742695243305,291.4958690736371,868.6340108020487,398.82959091668965,401.18400402180225,0
c5.xlarge,us-west-2,20.2064242236451,47.072788073752136,251.45072965694155,434.37480641110966,1008.0411006670222,685.9701977225066,446.6396370604522,0
c5.xlarge,us-east-1,32.702072463897956,73.44169264306751,852.7979732228828,300.95360368357376,1166.904778887252,424.7009313202651,463.71906568191486,0
c5.xlarge,eu-central-1,39.046583711890804,75.2726200727932,594.0186684760645,356.4540688131992,566.3639404672488,480.18607096982794,402.7549007452659,0
m5.large,us-east-1,61.6733793065281,33.77961355541277,270.27621315131944,207.98278885731366,480.35292115795363,431.97943970509766,252.65045495399553,0
m5.large,eu-central-1,55.662264373512954,62.72797634105836,748.3455987278012,336.9414124471988,1784.7594251724886,493.7055232593025,432.5082737200046,0
c5.xlarge,us-west-2,38.4877380718277,50.69831727059381,560.0022746405505,557.827051633601,980.7026650965579,444.6626410760101,436.6848553026719,0
t2.medium,eu-central-1,88.92121990343837,77.21018796489653,643.8816840162879,453.48296647285116,941.7684973385705,224.94313046132746,271.83127986218443,0
c5.xlarge,us-east-1,58.46198554855097,34.02314414646952,514.8085043859237,377.37500898872895,264.10187049111465,658.6650567240033,408.38032121397987,0
m5.large,us-east-1,28.97814333887956,64.05785802015288,845.8380854362058,697.1617030856912,1096.3573446573077,431.0847858362003,360.23567715344734,0
t2.small,us-west-2,18.1425978096323,59.503887946426964,846.6064441147448,814.8079771146544,1197.5054988998002,506.2506972238213,251.08428874962942,0
c5.xlarge,us-east-1,22.22873113474656,39.19459604216913,738.4499396419476,705.4313783219176,1205.9135677183997,272.37765743415326,403.2500737327799,0
c5.xlarge,us-west-2,29.67661827076065,28.87905873732622,194.86123965681605,365.6005616941433,1472.6561047811917,201.76168095097236,347.69994434093314,0
